player_id,name,date_of_birth,idade,position,sub_position,posicao_projeto,foot,height_in_cm,country_of_citizenship,current_club_name,market_value_in_eur,highest_market_value_in_eur,partidas_jogadas,minutos_jogados,gols,assistencias,cartoes,dados_completos
1117807,João Alencar,2007-06-25,19.0,Defender,Centre-Back,Zagueiro,right,187.0,Brazil,Santos Futebol Clube,,,,,0,0,0,False
1119008,Julio Fidelis,2006-11-06,19.0,Defender,Right-Back,Lateral,right,179.0,Brazil,Fluminense Football Club,300000.0,300000.0,,,0,0,0,False
1122597,Matheus Soares,2005-01-10,21.0,Goalkeeper,Goalkeeper,Goleiro,left,190.0,Brazil,Clube Atlético Paranaense,,,,,0,0,0,False
1124214,Kauê Leonardo,2005-04-11,21.0,Defender,Right-Back,Lateral,right,170.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1124296,Matheus Reis,2007-04-02,19.0,Attack,Left Winger,Ponta,right,180.0,Mexico,Fluminense Football Club,,,,,0,0,0,False
1124298,Riquelme Fillipi,2006-09-15,19.0,Attack,Left Winger,Ponta,right,176.0,Brazil,Sociedade Esportiva Palmeiras,1000000.0,1000000.0,,,0,0,0,False
1124552,Kauan Guilherme,2005-01-05,21.0,Midfield,Defensive Midfield,Volante,left,,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1124553,Robert,2005-02-03,21.0,Goalkeeper,Goalkeeper,Goleiro,right,191.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1124886,Gustavo Cintra,2005-10-16,20.0,Defender,Centre-Back,Zagueiro,both,188.0,Brazil,Fluminense Football Club,,,,,0,0,0,False
1124887,Marlon,2005-03-17,21.0,Attack,Right Winger,Ponta,left,,Brazil,Fluminense Football Club,,,,,0,0,0,False
1127043,Gabriel Justino,2006-04-16,20.0,Defender,Centre-Back,Zagueiro,right,184.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1127846,Julio César,2004-04-23,22.0,Defender,Left-Back,Lateral,left,184.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1130054,Patrick,2005-02-27,21.0,Defender,Centre-Back,Zagueiro,both,187.0,Brazil,Sport Club do Recife,,,,,0,0,0,False
1130056,Luiz Henrique,2005-02-08,21.0,Midfield,Central Midfield,Meia,right,175.0,Brazil,Sport Club do Recife,,,,,0,0,0,False
1130185,Yuri Leles,2007-04-17,19.0,Attack,Centre-Forward,Centroavante,right,,Brazil,Red Bull Bragantino,,,,,0,0,0,False
1139255,Enzo,2002-07-18,23.0,Defender,Left-Back,Lateral,left,180.0,Brazil,Grêmio Foot-Ball Porto Alegrense,,,,,0,0,0,False
1141141,Vinicius Eduardo,2005-02-18,21.0,Defender,Centre-Back,Zagueiro,right,,Brazil,Associação Chapecoense de Futebol,,,,,0,0,0,False
1152154,Tomás Pérez,2005-08-26,20.0,Midfield,Defensive Midfield,Volante,right,182.0,Argentina,Clube Atlético Mineiro,3000000.0,3000000.0,,,0,0,0,False
1156563,Igor Serrote,2005-03-01,21.0,Defender,Right-Back,Lateral,right,180.0,Brazil,Grêmio Foot-Ball Porto Alegrense,,,,,0,0,0,False
1158001,Luighi,2006-04-30,20.0,Attack,Centre-Forward,Centroavante,right,182.0,Brazil,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,,,0,0,0,False
1159259,Euder,2005-03-18,21.0,Midfield,Defensive Midfield,Volante,left,,Brazil,Club de Regatas Vasco da Gama,,,,,0,0,0,False
1174214,Sergio Palacios,2005-02-14,21.0,Defender,Centre-Back,Zagueiro,right,195.0,Colombia,Red Bull Bragantino,,,,,0,0,0,False
1180021,Erick Belé,2007-01-21,19.0,Midfield,Attacking Midfield,Meia,left,184.0,Brazil,Sociedade Esportiva Palmeiras,1000000.0,1000000.0,,,0,0,0,False
1182665,Néiser Villarreal,2005-04-24,21.0,Attack,Centre-Forward,Centroavante,right,186.0,Colombia,Cruzeiro Esporte Clube,4000000.0,4000000.0,,,0,0,0,False
1193865,Pedro Cobra,2006-05-15,20.0,Goalkeeper,Goalkeeper,Goleiro,right,193.0,Brazil,Clube Atlético Mineiro,600000.0,600000.0,,,0,0,0,False
1193868,João Souza,2007-01-01,19.0,Defender,Centre-Back,Zagueiro,right,187.0,Brazil,Clube de Regatas do Flamengo,800000.0,800000.0,,,0,0,0,False
1202380,João Pedro,2006-04-10,20.0,Goalkeeper,Goalkeeper,Goleiro,right,191.0,Brazil,São Paulo Futebol Clube,,,,,0,0,0,False
1202381,Felipe Preis,2005-11-19,20.0,Goalkeeper,Goalkeeper,Goleiro,right,187.0,Brazil,São Paulo Futebol Clube,,,,,0,0,0,False
1202387,Ryan Francisco,2006-11-21,19.0,Attack,Centre-Forward,Centroavante,left,175.0,Brazil,São Paulo Futebol Clube,4500000.0,6000000.0,,,0,0,0,False
1215842,Wendell Sacramento,2005-08-31,20.0,Attack,Left Winger,Ponta,left,176.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1218994,Stanley Boateng,2005-03-22,21.0,Defender,Centre-Back,Zagueiro,right,,Ghana,Red Bull Bragantino,,,,,0,0,0,False
1219008,Vini Uchella,2006-01-22,20.0,Defender,Centre-Back,Zagueiro,right,,Brazil,Ceará Sporting Club,,,,,0,0,0,False
1219240,Cristiano Junior,2005-04-02,21.0,Goalkeeper,Goalkeeper,Goleiro,right,193.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1219248,Kayke,2006-06-19,20.0,Attack,Centre-Forward,Centroavante,right,178.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1219653,Nathan Borges,2006-06-07,20.0,Defender,Centre-Back,Zagueiro,right,,Brazil,Grêmio Foot-Ball Porto Alegrense,,,,,0,0,0,False
1219749,Riquelme,2007-03-13,19.0,Attack,Right Winger,Ponta,left,175.0,Brazil,Fluminense Football Club,6000000.0,6000000.0,,,0,0,0,False
1219750,Kelwin,2006-03-24,20.0,Attack,Centre-Forward,Centroavante,right,183.0,Brazil,Fluminense Football Club,,,,,0,0,0,False
1219751,Léo Jance,2005-03-23,21.0,Defender,Left-Back,Lateral,left,175.0,Brazil,Fluminense Football Club,,,,,0,0,0,False
1219753,Davi Melo,2005-11-20,20.0,Midfield,Defensive Midfield,Volante,right,,Brazil,Fluminense Football Club,,,,,0,0,0,False
1219848,Igor Felisberto,2007-03-07,19.0,Defender,Right-Back,Lateral,right,175.0,Brazil,São Paulo Futebol Clube,,,,,0,0,0,False
1219851,Paulinho,2005-05-17,21.0,Attack,Centre-Forward,Centroavante,right,177.0,Brazil,São Paulo Futebol Clube,,,,,0,0,0,False
1219852,Guilherme Reis,2006-02-10,20.0,Defender,Left-Back,Lateral,left,174.0,Brazil,São Paulo Futebol Clube,,,,,0,0,0,False
1220008,Allex,2006-05-04,20.0,Midfield,Attacking Midfield,Meia,left,164.0,Brazil,Sport Club Internacional,1000000.0,1000000.0,,,0,0,0,False
1220010,Yago Noal,2007-02-05,19.0,Midfield,Attacking Midfield,Meia,right,171.0,Brazil,Sport Club Internacional,500000.0,500000.0,,,0,0,0,False
1220141,Mateus Xavier,2007-06-29,19.0,Attack,Left Winger,Ponta,left,,Brazil,Santos Futebol Clube,400000.0,400000.0,,,0,0,0,False
1220179,João Rafael,2005-04-08,21.0,Attack,Left Winger,Ponta,right,180.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1220180,Mateus Iseppe,2006-05-02,20.0,Midfield,Attacking Midfield,Meia,right,178.0,Brazil,Clube Atlético Mineiro,400000.0,400000.0,,,0,0,0,False
1220181,Maykon Jesus,2005-12-07,20.0,Defender,Left-Back,Lateral,left,181.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1220182,Lucas Louback,2006-04-13,20.0,Attack,Centre-Forward,Centroavante,right,,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1220277,Lucyan,2006-06-15,20.0,Defender,Right-Back,Lateral,right,178.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1220392,Daniel Costa,2005-06-06,21.0,Defender,Centre-Back,Zagueiro,right,,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1220446,Felipe Teresa,2006-01-02,20.0,Attack,Right Winger,Ponta,left,182.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1220464,Lukas Zuccarello,2006-12-02,19.0,Midfield,Attacking Midfield,Meia,right,175.0,Brazil,Club de Regatas Vasco da Gama,400000.0,400000.0,,,0,0,0,False
1220465,Igor Toledo,2006-02-03,20.0,Midfield,Defensive Midfield,Volante,right,183.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1220467,Breno Vereza,2007-09-03,18.0,Defender,Right-Back,Lateral,both,,Brazil,Club de Regatas Vasco da Gama,,,,,0,0,0,False
1220468,Luiz Gustavo,2006-04-12,20.0,Defender,Centre-Back,Zagueiro,left,188.0,Brazil,Esporte Clube Bahia,600000.0,600000.0,,,0,0,0,False
1220612,Wendel Passos,2006-02-28,20.0,Midfield,Defensive Midfield,Volante,both,174.0,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1220613,Pedrinho,2006-01-19,20.0,Midfield,Attacking Midfield,Meia,right,,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1220614,Ruan Pablo,2008-07-23,17.0,Attack,Left Winger,Ponta,both,183.0,Brazil,Esporte Clube Bahia,8000000.0,8000000.0,,,0,0,0,False
1220615,Waliffer,2006-01-08,20.0,Attack,Left Winger,Ponta,right,,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1220787,Douglas Telles,2007-06-01,19.0,Attack,Right Winger,Ponta,left,177.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1221317,Riquelme,2006-08-13,19.0,Midfield,Attacking Midfield,Meia,right,181.0,Brazil,Grêmio Foot-Ball Porto Alegrense,2000000.0,2000000.0,,,0,0,0,False
1221390,Rafael Coutinho,2006-03-24,20.0,Midfield,Central Midfield,Meia,right,178.0,Brazil,Sociedade Esportiva Palmeiras,,,,,0,0,0,False
1221660,Walace Falcão,2005-03-07,21.0,Defender,Centre-Back,Zagueiro,left,188.0,Brazil,Club de Regatas Vasco da Gama,,,,,0,0,0,False
1221818,André,2006-06-20,20.0,Midfield,Central Midfield,Meia,right,183.0,Brazil,Sport Club Corinthians Paulista,16000000.0,16000000.0,,,0,0,0,False
1222227,Luiz Sá,2007-03-01,19.0,Goalkeeper,Goalkeeper,Goleiro,right,185.0,Brazil,Sociedade Esportiva Palmeiras,,,,,0,0,0,False
1222308,Davi Gomes,2005-06-06,21.0,Attack,Left Winger,Ponta,right,174.0,Brazil,Red Bull Bragantino,400000.0,400000.0,,,9,0,8,False
1222572,Lucas Daniel,2005-07-26,20.0,Attack,Centre-Forward,Centroavante,right,185.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1222581,Kauã Branco,2006-05-04,20.0,Defender,Centre-Back,Zagueiro,right,189.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1222625,Kauan Lindes,2003-11-28,22.0,Midfield,Attacking Midfield,Meia,right,180.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1222630,Michael Quarcoo,2004-10-26,21.0,Attack,Left Winger,Ponta,right,178.0,Ghana,Fortaleza Esporte Clube,,,,,0,0,0,False
1222735,Fabiano,2005-06-11,21.0,Midfield,Defensive Midfield,Volante,right,183.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,13,False
1222762,Lucas Lohan,2006-07-10,20.0,Midfield,Defensive Midfield,Volante,left,177.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1223221,Igão,2007-08-19,18.0,Defender,Centre-Back,Zagueiro,right,187.0,Brazil,São Paulo Futebol Clube,,,,,0,0,0,False
1223634,Davi,2005-03-23,21.0,Goalkeeper,Goalkeeper,Goleiro,right,192.0,Brazil,Sport Club do Recife,,,,,0,0,0,False
1223636,Kayan,2005-05-03,21.0,Attack,Right Winger,Ponta,right,173.0,Brazil,Sport Club do Recife,,,,,0,0,0,False
1223679,Cláudio,2005-04-24,21.0,Midfield,Attacking Midfield,Meia,right,164.0,Brazil,Sport Club do Recife,,,,,0,0,0,False
1223685,João Alves,2005-03-29,21.0,Midfield,Central Midfield,Meia,right,177.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1223728,Cauê Nascimento,2006-12-13,19.0,Defender,Left-Back,Lateral,left,,Brazil,Red Bull Bragantino,500000.0,500000.0,,,0,0,0,False
1223828,Luis Miguel,2005-02-04,21.0,Attack,Left Winger,Ponta,right,171.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1223829,Edenilson,2005-06-17,21.0,Defender,Centre-Back,Zagueiro,right,182.0,Brazil,Esporte Clube Vitória,,,,,24,0,16,False
1223830,Pedro Henrique,2005-07-23,20.0,Defender,Left-Back,Lateral,left,,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1223831,Andrei,2005-04-30,21.0,Defender,Centre-Back,Zagueiro,left,201.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1223832,Davi Barbosa,2006-03-02,20.0,Goalkeeper,Goalkeeper,Goleiro,right,,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1223833,Pablo,2006-07-01,20.0,Defender,Left-Back,Lateral,left,179.0,Brazil,Sport Club Internacional,,,,,0,0,0,False
1224014,Marlon Santos,2005-01-11,21.0,Attack,Centre-Forward,Centroavante,right,175.0,Brazil,Esporte Clube Juventude,,,,,0,0,5,False
1224500,Dodô,2006-07-01,20.0,Defender,Centre-Back,Zagueiro,left,,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1225115,Felype,2005-12-01,20.0,Defender,Centre-Back,Zagueiro,left,,Brazil,Sport Club do Recife,,,,,0,0,0,False
1225121,Pedro Cruz,2004-03-05,22.0,Goalkeeper,Goalkeeper,Goleiro,right,188.0,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1225472,Dieguinho,2004-07-09,22.0,Attack,Centre-Forward,Centroavante,,,Brazil,Sport Club do Recife,,,,,0,0,0,False
1225755,Diego Tarzia,2003-04-26,23.0,Attack,Left Winger,Ponta,left,174.0,Argentina,Esporte Clube Vitória,2000000.0,2500000.0,,,0,0,0,False
1226334,Rafael Pinna,2007-09-04,18.0,Attack,Centre-Forward,Centroavante,,183.0,Brazil,Esporte Clube Juventude,,,,,0,0,0,False
1226703,Guilherme Gomes,2006-02-02,20.0,Midfield,Attacking Midfield,Meia,right,180.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1228194,Álvaro Montoro,2007-04-17,19.0,Attack,Left Winger,Ponta,right,170.0,Argentina,S. A. F. Botafogo,10000000.0,10000000.0,,,0,0,0,False
1228661,Gabriel Mec,2008-04-11,18.0,Midfield,Attacking Midfield,Meia,both,173.0,Brazil,Grêmio Foot-Ball Porto Alegrense,16000000.0,16000000.0,,,0,0,0,False
1229317,Kauan Lima,2007-02-14,19.0,Goalkeeper,Goalkeeper,Goleiro,right,192.0,Brazil,Sociedade Esportiva Palmeiras,,,,,0,0,0,False
1232718,Bruno,2007-04-05,19.0,Midfield,Central Midfield,Meia,right,179.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1233473,Arthur Dias,2007-04-10,19.0,Defender,Centre-Back,Zagueiro,left,188.0,Brazil,Clube Atlético Paranaense,3000000.0,3000000.0,,,0,0,0,False
1241022,Román Gómez,2004-07-14,21.0,Defender,Right-Back,Lateral,right,181.0,Argentina,Esporte Clube Bahia,1500000.0,1500000.0,,,0,0,0,False
1241278,Yarlen,2006-02-20,20.0,Attack,Right Winger,Ponta,both,178.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1253807,Luis Benedetti,2006-06-07,20.0,Defender,Centre-Back,Zagueiro,left,197.0,Brazil,Sociedade Esportiva Palmeiras,4000000.0,4000000.0,,,0,0,0,False
1253812,Nicolas Pontes,2006-01-14,20.0,Defender,Right-Back,Lateral,right,,Brazil,Cruzeiro Esporte Clube,,,,,0,0,0,False
1253814,Kaique Kenji,2006-01-29,20.0,Attack,Left Winger,Ponta,right,178.0,Brazil,Cruzeiro Esporte Clube,3000000.0,3000000.0,,,0,0,0,False
1253844,Vinicius Lira,2007-10-12,18.0,Defender,Left-Back,Lateral,left,187.0,Brazil,Santos Futebol Clube,4000000.0,4000000.0,,,0,0,0,False
1253924,Pedro Kauã,2006-03-29,20.0,Defender,Centre-Back,Zagueiro,right,193.0,Brazil,Sport Club Internacional,,,,,0,0,0,False
1253926,Bernardo Zortea,2007-03-21,19.0,Midfield,Defensive Midfield,Volante,right,184.0,Brazil,Grêmio Foot-Ball Porto Alegrense,,,,,0,0,0,False
1253927,Pedro Gabriel,2007-06-06,19.0,Defender,Left-Back,Lateral,left,,Brazil,Grêmio Foot-Ball Porto Alegrense,2000000.0,2000000.0,,,4,0,8,False
1253931,Lucyo,2006-03-15,20.0,Defender,Left-Back,Lateral,left,182.0,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1253988,Fernando Vera,2005-03-05,21.0,Defender,Centre-Back,Zagueiro,right,192.0,Paraguay,Sport Club Corinthians Paulista,,,,,0,0,0,False
1254082,Fredi Gomes,2006-05-23,20.0,Defender,Centre-Back,Zagueiro,left,178.0,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1255012,David Martins,2007-09-15,18.0,Midfield,Attacking Midfield,Meia,left,,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1255323,Cristovam,2006-02-08,20.0,Defender,Centre-Back,Zagueiro,right,188.0,Brazil,Fortaleza Esporte Clube,,,,,0,0,0,False
1256755,João Ananias,2007-02-12,19.0,Defender,Centre-Back,Zagueiro,left,188.0,Brazil,Santos Futebol Clube,500000.0,500000.0,,,0,0,0,False
1257132,Dieguinho,2007-09-16,18.0,Attack,Right Winger,Ponta,left,170.0,Brazil,Sport Club Corinthians Paulista,4000000.0,4000000.0,,,0,0,0,False
1257133,Gui Negão,2007-02-06,19.0,Attack,Centre-Forward,Centroavante,right,185.0,Brazil,Sport Club Corinthians Paulista,7000000.0,8000000.0,,,0,0,0,False
1259705,Bernardo Jacob,2006-02-28,20.0,Midfield,Defensive Midfield,Volante,right,175.0,Brazil,Sport Club Internacional,,,,,0,0,0,False
1260202,Roger,2008-04-29,18.0,Attack,Right Winger,Ponta,left,,Brazil,Grêmio Foot-Ball Porto Alegrense,400000.0,400000.0,,,0,0,0,False
1260203,Guilherme Sousa,2006-02-23,20.0,Attack,Centre-Forward,Centroavante,left,186.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1261179,Wanderson,2005-07-27,20.0,Midfield,Defensive Midfield,Volante,right,172.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1261183,Luis Eduardo,2005-09-22,20.0,Goalkeeper,Goalkeeper,Goleiro,right,189.0,Brazil,Esporte Clube Vitória,,,,,0,0,0,False
1261644,Ryan Felipe,2006-07-28,19.0,Attack,Right Winger,Ponta,right,178.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1263464,Kaique Pereira,2007-03-02,19.0,Defender,Left-Back,Lateral,left,,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1265346,Gustavo Ulguim,2006-06-22,20.0,Attack,Left Winger,Ponta,right,,Brazil,Esporte Clube Bahia,,,,,0,0,0,False
1268048,Luis Pacheco,2008-02-02,18.0,Midfield,Defensive Midfield,Volante,right,180.0,Brazil,Sociedade Esportiva Palmeiras,500000.0,500000.0,,,0,0,0,False
1269378,Lucca,2007-06-14,19.0,Attack,Left Winger,Ponta,right,172.0,Brazil,São Paulo Futebol Clube,3000000.0,3000000.0,,,0,0,0,False
1275068,Kauã Prates,2008-08-12,17.0,Defender,Left-Back,Lateral,left,184.0,Brazil,Cruzeiro Esporte Clube,10000000.0,10000000.0,,,0,0,0,False
1275117,Kaio,2007-02-19,19.0,Defender,Right-Back,Lateral,right,,Brazil,Fluminense Football Club,,,,,0,0,0,False
1275143,Rafael Vargas,2005-10-10,20.0,Midfield,Attacking Midfield,Meia,right,175.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1275582,Pedro Oliveira,2006-04-20,20.0,Defender,Left-Back,Lateral,left,,Brazil,Clube Atlético Mineiro,,,,,0,0,1,False
1277007,Gusttavo Sousa,2006-01-10,20.0,Defender,Right-Back,Lateral,right,175.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1279322,Lucas Emanoel,2006-07-14,19.0,Midfield,Attacking Midfield,Meia,left,,Brazil,Fortaleza Esporte Clube,,,,,0,0,0,False
1279908,Wallace Davi,2007-05-10,19.0,Midfield,Defensive Midfield,Volante,right,185.0,Brazil,S. A. F. Botafogo,1000000.0,1000000.0,,,0,0,0,False
1279930,Bruno Lopes,2007-07-25,18.0,Attack,Centre-Forward,Centroavante,right,182.0,Brazil,Club de Regatas Vasco da Gama,,,,,0,0,0,False
1284051,Cauã Zappelini,2007-03-26,19.0,Midfield,Attacking Midfield,Meia,both,,Brazil,S. A. F. Botafogo,,,,,0,0,0,False
1284052,Marquinhos,2007-02-15,19.0,Midfield,Defensive Midfield,Volante,right,185.0,Brazil,S. A. F. Botafogo,,,,,0,0,3,False
1285798,Tiaguinho,2008-02-02,18.0,Midfield,Central Midfield,Meia,both,176.0,Brazil,Grêmio Foot-Ball Porto Alegrense,500000.0,500000.0,,,0,0,0,False
1297910,Rayan Lelis,2007-01-19,19.0,Attack,Right Winger,Ponta,right,,Brazil,Cruzeiro Esporte Clube,,,,,0,0,0,False
1311456,Ryan Augusto,2007-09-04,18.0,Defender,Right-Back,Lateral,right,179.0,Brazil,Red Bull Bragantino,1000000.0,1000000.0,,,0,0,0,False
1311458,Eduardo,2006-01-07,20.0,Goalkeeper,Goalkeeper,Goleiro,right,,Brazil,Fortaleza Esporte Clube,,,,,0,0,0,False
1312046,Benjamin,2006-05-29,20.0,Midfield,Defensive Midfield,Volante,right,168.0,Ghana,Sport Club Internacional,,,,,2,0,14,False
1321884,Joshua,2007-05-26,19.0,Midfield,Attacking Midfield,Meia,right,180.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1328021,Dell,2008-06-09,18.0,Attack,Centre-Forward,Centroavante,right,174.0,Brazil,Esporte Clube Bahia,4000000.0,4000000.0,,,0,0,0,False
1332141,Pablo,2007-04-12,19.0,Midfield,Defensive Midfield,Volante,left,188.0,Brazil,Clube de Regatas do Flamengo,,,,,0,0,0,False
1339551,Índio,2008-04-03,18.0,Midfield,Central Midfield,Meia,both,180.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1339559,Wesley Natã,2008-04-18,18.0,Attack,Left Winger,Ponta,right,173.0,Brazil,Fluminense Football Club,,,,,0,0,0,False
1344099,João Marcelo,2005-04-15,21.0,Attack,Centre-Forward,Centroavante,right,182.0,Brazil,Clube Atlético Mineiro,,,,,0,0,0,False
1355257,Bruno André,2007-01-02,19.0,Defender,Centre-Back,Zagueiro,right,,Brazil,Club de Regatas Vasco da Gama,,,,,0,0,0,False
1355258,Riquelme Avellar,2006-03-08,20.0,Defender,Left-Back,Lateral,left,,Brazil,Club de Regatas Vasco da Gama,,,,,0,0,0,False
